text,label
selamat ulang tahun jogjaa,0
"judi on line lagi,,,,🤣🤣",1
kabare pie,0
"menyala Bu polwan ..☺️karena judi online gak bakal pernah berubah sama Kya gila perempuan,",1
biasanya yg kasih bonus buat yg kalah itu bandar judinya...😅😅😅,1
"alhamdulilah keluarga msh harmonis keuangan stabil..dengan stop judi.
kekalahan bandar adalah kita stop depo 😁",1
selamat hut ke 268 kota jogjakarta,0
padahal banyk juga polisi yg maen judi onlin,1
sampe jam berapa sih,0
bener ngelive waewl dkt dgn tugutp masyaallah berjubelpooiilhati2 dgn brg bwaan nya ya tmn2 yg nonton lgsg d lokasipglman pernah kebobol isi tas,0
1630 wib,0
Allhamdullillah .Allah buka hati pemerintah indonesia memberi dana kepada judi online,1
"pk pantau slot ribuan difesbook ,iklan slot gilaxan pk",1
parkirnya dimana ya gaes,0
"aku mnang anti wd bang jd hasil ttep kok
qunnnntulllll",1
😅 yg kalah judi dpt bantuan,1
judi gak boleh narkoba baru boleh😁🤣🤣🤣,1
"aaah yg bener pak
togel dijalan"" masih banyak yg jual 😂",1
Gw depo 100k wd 48 juta😋,1
lahir besar di jogja prantauan di papua,0
"Pak haji anaknya main judi.
astaghfirullah..
tapi menang ji..
alhamdulillah..",1
BERITA JUDI ONLEN LAGI,1
josssss,0
"mn BS habis judi online ,tangkap 1,tumbuh seribu🤣🤣🤣🤣🤣👍",1
ya Kpn judi online di hapus,1
"Rakyat yg depo,,Negara yg WD dan hasilnya buat penambahan Biaya IKN😂😂😂",1
macamana beking ijudi olen apa ditindK pa,1
kebagian macet aja jam segini kesituu,0
admid gerak cepat akut judi di blok aja,0
"Alhamdulillahnya suaminya anti judiii dll, alhamdulillaaah bgtt mau banyak uang kerja intinya mah engga usah judii",1
"judi ❌
aurat ✅",1
gak bisa anteng dron e,0
tampang user slot semua 😂😂,1
ini urutan berapa,0
post di ig bro banyak banget penjudi disana😹😹,1
maaf nama aku aisyah humairamaaf kalo aku gj dari tadi,0
Bandar slot kpn yah ?🤔,1
Lucu ya duit judi di bandingkan sama duit korupsi 😀😀😀,1
jogya selamat ulang tahun,0
selamat ulangtahun kota ku tercinta kota jogja adalah kota batik yang banyak wisatanya,0
gunung e mbukak ges,0
makane kui nek ngiseng angel kuiii,0
helehh watik fatmawatii prett nik rep gasss,0
mana lagi freespin tuh wkwk,1
kenapa perjudian seperti daduu dan seagai nya knp itu yg dirazia saja kenapa judi online gk di tangkap karena sdh merusak anak bangsa tolong dong judi online di musnakan,1
"legalkan ajalah, judi bagi yang mampu",1
"temen gua kerja di KUD, make dana desa 600jt untuk judi online. sekarang dipecat, jual sawit orang tuanya untuk ganti",1
bg. di batam lh. aku jg mau ikut. udh lma x aku..knak judi,1
siapa yg lihat kalo aku ga boleh,0
"sekedar bertanya,kenapa mereka yg terkena kasus di donate oleh web slot di perbicarakan sampai sejauh ini,bagaimana dengan web tersebut apakah tetap-",1
kalau pemerintah udah ingin lenyapkan judi salah besar dan kerja hoak.gak bakalan berhasil karena yg menikmati adalah ada di lingkup pemerintahan .,1
aq ex wong kemetiran lor yg skrg di delanggu pengen nonton di tugu tapi ga memungkinkan,0
oke makasi,0
indo tidak akan bisa legal kan judi.negri Konoha banyak pemegang kunci sorga.dunia di kait kan ke sorga.gk bakal nyambung lah.lucu emng Konoha 🤣🤣🤣,1
BISMILAH DENGAN KEINGINAN DAN KESADARAN PENUH BERKAT RAHMATULLAH SAYA INGIN BERHENTI DARI PERJUDIAN YA ALLAH RIDHOILAH 🤲,1
barusan depo 500k wd 16 juta,1
"Alhamdulillah berkat amanah ortu masih tetap terjaga n terkendali...
😊.. gak tertarik yg namanya judi ..",1
Astaga bapk..pemain judi online mau di kasih modal pagi 😭😭😭😭😭,1
persekongkolan masif pemerintah untuk melegalkan perjudian,1
cuan cuan cuan,1
masih bisa kah sampai sana,0
lah kok cepet men,0
untung suamiku gak suka dgn namanya judi....,1
"Orang yg ngusulin korban JUDI DI KASIH BANSOS ., itu sebenarnya orang yg mau meruksak bangsa ini. Apa jangan jangan dia mapia judi on line nya.",1
jam segini baru k sana bisa jalan k depan ga ya,0
"BG buat di Medan lah
hampir semua kawanku termasuk aku gila judi",1
"pak, yg ditutup link judinya. bukan rekening jual beli judi online nya. klo link judinya ditutup, gk akan ada transaksi judi online.",1
istirahat dulu kayaknya,0
"aparat kepolisian itu sarang mafia. dia yg membekingin judi. giliran presiden turun tangan pada cuci tangan semua. seolah"" di berantas. padahal masih itu di lindungi",1
"di berantas lah judi nya pak jangan hanya melarang anggota nya saja.
gimana toh.",1
pengalihan isi kayak nya judi online ini..kes vina gimana,1
"Kominfo lihat game judi:🤫🧏🏻
Kominfo lihat game genshin&Honkai:😡",1
mambu kelek paling makane semaput,0
"omongan took,di lapangan malah jadi pembeking perjudian ,sandiwaraaaaa",1
"yg di tangkap tuh bandar bukan penjudinya , aneh nih statmeannya",1
ini yg membuat bingung....penjudi dikasih modal.....kada habis pikir....emangnya yg lain sudah makmur udah kaya semua...banyak yg pantas dibari bantuan....malah mau memberi modal judi....,1
met ultah kotakuulove you,0
tvri kon nyiarke dap sik gampang golekane,0
Judi.....judi.....,1
main judi pakai pinjol. kalah judi terjerat pinjol. curi uang buat bayr pinjol. ketangkap masuk penjara.bebas penjara dikejar dc.,1
mulai 1830 y,0
@@A12_ ini pak depo mulu wd jarang,1
aku klitih e mas wkwk,0
pas jam gacor pk komendan🤭,1
tribun jogja isi komen e mek slot,0
menyala abangku  jogjha 268th anefersary,0
acara mulai jm brp,0
facepurplecrying,0
tidak tau nanti darmo,0
"saya mantan pemain judol kerja bagus di pertambangan uang habis habisan, karir kerja hancur, gak ada tabungan.terus saya kenal perempuan saya jatuh hati tapi apalah daya saya penjudi dan ingat",1
mustahil Bandar di Banned karena sumber cuan,1
emang ga becus soalnya duitnya kenceng 10x lipat gaji+bonus wkwkwk,1
channel klo aku masih pake tv tabung kak tv sangaji  jitv,0
kapan ya judi. online dihapus di. Indonesia. inii. meresahkan kali. miskin orang dibuat nyaaa rumah tangga hancur GR GR ituu,1
"ini biar rakyatnya semua jadi penjudi , ngga usah kerja di kasih bansos , enak tooo
pemerintah koplak 🤭",1
perjudian burung ada yg melndungih daerh kapasari Donorejo jawa timur🙏,1
"padahal erico lim terang terangan main judi online, agak laen emng😂",1
penonton sangat antusias sampai banyak yg tumbang,0
"yg hrus di berantas itu bandar judi online atau block akun judi online.
akun judi msi byak yg online, toto togel, udin togel, dan byak togel2 yg lain.",1
100 gratis wisdomtoto,0
jaringan judi SAMBO🤣🤣,1
korbannya banjir korban sunami korban gempa. lah ini kotbdn judi olane yrtmaduk korban rezim Mukidi yg terlalu naif,1
ngapain di serah in ke negara uang nya itu juga dia sterming berjam jam gk mna peduli yg sawer situs judi,1
gass pas4d ladang cuan,0
blum juga maxwin udh ketangkap.umur udh tua lagi🗿,1
suamiku 2x ketahuan pinjol dan slot... tapi ku percaya aja sama alur Allah... kalo alurnya dah gini ya kudu dijalanin,1
"pak,dagangan saya bangrut gara"" slot,total kalah saya udah menyentuh 120jta lebih,apa sudah bisa dpt bansos,klo belom nanti saya main lgi spya saya kalah lgi🗿",1
mantaaap judiii,1
togel pie,1
Mau ikut dong biar bisa berenti judi,1
"ngk judi mereka pungli ke rakyat,,",1
hotelkab3h,0
"makin kocak ya bandar nya gk ditangkap malah yg main judi online yg ditangkap, sungguh miris liat nya",1
penyanyine engap,0
bukan malah berhasil tetapi IKN malah kejual buat judi online,1
bukan pejudinya yg ditangkap pak..gimana ini konsep nya..yg perlu kalian tangkap itu..bandar2 judinya..apa nggak berani ya pak.??,1
vip 500 ribu,0
umbulharjo tempat ku hbd jogja ku,0
Allhamdulillah ga ngerti slot aman,1
wih ada mbak aku,0
hasil buat IKN? itu judi milik cina uang lari ke cina lah apalagi mayoritas yg judi Kalah 🙄,1
"Judi itu sistem hp, bukan karena kita jago, tapi dikasih menang oleh bandar, terus kita menang, top up lagi yang banyak terus kalah, dan kalah terus😂",1
tidak mungkin TNI judi....TNI bersih,1
inpo es teh wes ngelak tnn ikii,0
"warga mental judi, sudah mulai sadar, di pupuk kembali dengan bansos.",1
istimewa jogja,0
panjang amat,0
support citra seni mandiri jogja semoga sukses,0
"awalnya sih ok Partai Sosmed melawan judi dan orng² yg mempromosikan nya, tpi skrng ni orng yg pegang akun dh kelewat batas",1
judi online dtutup selesai,1
blokiren min judol kii,0
"judi online di brantas,tapi narkoboy di biarkan.",1
topeng waja emng nya apaan,0
anjir razman  pers konpres,0
wd 10jta rungkad 70jta,1
wah pasti seru nih adak artis nikken salindri,0
casino aj lah,1
mah misuh i ngopo e,0
kyknya kasus karena alasan judi ini hukumnya lebih ringan kah?,1
jogja selalu kuerennn kota yang dikangenin banyak orang,0
POLISI CUAN CUAN CUAN🤟😂,1
"mere bansos ka korban judi online, duit na ti mna pak, Tina pajak di taeken... ulah teuing mening ge pak Ari Tina pajak knh MH, kalah nga riripuh wae..",1
ututu selamat jogja,0
jackpot dong oknum2 yg nangkap lumayan kan 1 kepala 100-500jt 😁,1
kali code,0
kenapa kasus Vina Cirebon tengelam malah ungkit masalah judi online,1
trus yg tinggal di ikn nanti para pejudi,1
luar biasa,0
shalat woyyyy chats stops,0
musnahkan Judi online slot,1
slot itu tdk ada yg bs menang.krn dah disetting kalah..jd jgn sekali2 kenal slot,1
gue itung dari AWAL kenal slot DEPO = 1.890.000 WD = 1.840.000.... balikin 50k gue ndot...,1
ga nyenggol ga cuan bro katanya 😂,1
takut hilang dong cekerannya Kalo yg punya judi online di tangkap🤣,1
coba kalau rumah polisi yg jadi tempat judi online atau bandar judol..kira2 digrebek atau malah ikutan nimbrung ya??,1
ribet... ga jelas.. biar mau judi kek mau gembel kek mau kaya kek.. ribet lo pada....,1
wajah penjudi,1
iki gong acarane opo bos onok opo ngko,0
handpinkwaving,0
TherMaKnYuS.BosKu✨.@RMASLOT.,1
"saya ingtkan WAHAI para penjudi Hijrah.... masih ada jutaan bandar judi,msh ada oknum SAMBO sambo lainnya di INDONESIA, dan ingat ratusan negara JUDI",1
klekaran ning parkiran mas,0
ki widodho darmoko drs publisistik  lkn jw timur  mengucapkan elamat dirgahayu yogya,0
"lah trus orang2 kalau kerja di dunia stream,trus di donate admin slot gmn?",1
"15th yg lalu aku mikir 'yg suka judi mah orang desa, togel, dll di kota udah gaada penjudi' ga nyangka ternyata marketing setan canggih, dibuatnya judi online, sekarang semua jadi bisa join🤣",1
oallah 😂😂😂 memfasilitasi judi online.makin semangat berjudi nek gini😂😂😂,1
udah mulaiiiiii,0
wey beli itu es teh nya mas prima,0
delayyyyyy,0
asline mau meh budal nonton langsung  tp males rame bgt,0
rundown artise sopo wae lur,0
es teh nya mas mb,0
MEREKA HANYA KORBAN JUDI ONLINE 😂😂,1
berjudi itu salah membakar sampai mati itu lebih salah,1
"saya juga mau main judi online dah,,jadi kalo kalah pun bisa dpt bansos dari pemerintah😂",1
sugeng ambalwarso jogjakarta tercintakuuh,0
happy birthday jogja,0
judi nggak haram y,1
@݊ꪀᝯ𝑒𝑠𝑠♔🍼 @ShaNia24  korban slot🤣,1
keren jogjaa,0
aku ning blunyahrejo,0
Gue abis wd 50 juta🤣,1
Game sistem gacha kayak freefire dsb juga judi kenapa gak ditangkap aja semuanya,1
duwi lestari tribun news kak,0
bodygreencoveringeyesbodygreencoveringeyesbodygreencoveringeyes,0
facegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmilingfacegreensmiling,0
baru kali ini gila judi malah dpt uang tmbhan buat modal...kebanyakan mkn micin apa y,1
"hrus di ilang kn aplikasi judi onlen itu bng,, gra"" slot lh ter kdang ank jman skrang membangksng orang tua,, bhkan rumah tangga jg bsa hncur gra"" slot",1
sebenarnya mau liat langsung,0
dulu pernah ali sadikim pakai dana judi utk pemasukan jakarta melalui pajak. POINTNYA JGN PAKAI APBN UTK JUDI APAPUN,1
"3juta orang kali 200jt 600t
masa setiap orang setahun habis 200jt buat judi online",1
opo seh ngespam ae,0
"mohon pencerahannya ya,emang judi online bisa buat negara rugi ya??padahal yang buat depo Khan duit sendiri bukan duit negara,kerja sendiri rugi sendiri,,",1
kene mas es teh e,0
Hapuskan judi on line dan sejenis nya,1
Partaisocmed ini apaan yah? Mereka akhir2 ini nyuduttin streamer ML doang pdhl bnyak streamer lain yg juga terlibat dlm donasi judi ini,1
saya kemaren liat polisi di Samsat maen judi online di kantin waktu perpanjang motor terus cara nangkap nya gimana🤭,1
yantoooo seblak muu kiii,0
wong wongan minus,0
"kenapa yg dikasusin cuma streamer ml ya? padahal ada yg live secara terang""an main slot kok gada yang nyinggung?",1
sopo kui adol es 2000,0
facefuchsiapoopshape,0
aseeepppp,0
gak mampu kah penegak hukum membratas judi 🤔,1
mending nonton livestreaming nya aja dari pada liat langsung pada sempit sempitan ketutupan ga bisa liat semuanya males bayar parkir,0
mabuk po yo kok le ngomng ndlewer ndlewer bapak e,0
ultah jogja tanggal 7 oktober gayeng poll,0
Yang setujuh pnjudi semua nie 😂,1
jangan lupa yg pas no 3,0
bu please ksih gue y bu biar bsa tuk ngeslot ngembaliin uang2 gue yg udh kbur k bandar 😃😃,1
ohh ini pada istirahat,0
gk bisa lewat padet,0
jangan jangan. atasan mo itu yg jadi beking. bandar judi nya itu bang,1
"itu bukan korban tapi mereka yg tidak berpikir, s
itu mudah kalau mau di tutup, tinggal di putus jaringannya judi online, film porno saja bisa di ttp",1
selamat ulang tahun jogja yang ke 268,0
semoga kita semua bisa hijrah lebih baik stop judi,1
Brantas pengusaha judi online,1
sayang aku gak liat langsung,0
"uang judi menggiurkan bos...ngak perlu kerja modal jabatan...uang mengalir deras.
Uang gede bos....UANG GUEEEEDEEEE",1
bilang ya wayang,0
saake sek desel deselan,0
slmt ultah kota yogyaberkah dalem,0
"Pak pak, yang diberesin bandar judinya, kok malah pemain judinya, kalau bandarnya beres pemain judi gak ada tempat mereka untuk main judi lagi😂🗿",1
"apa harus sepanjang itu?
biyasa nya org"" yg yg ke gini pansos dan kalah judi jadi gini di buat segala macem padahal mereka udh tau kesalahan nya emang",1
streaming dari tangerang sukses selalu,0
dia yg ngatur dia juga yg melindungi negara besar judi online ngak bisa diblokir,1
"engga bisa hilang pak de,situs"" nya udh lengket di HP penjudi keras😜,btw PPTOTO gacor kang😜",1
penak neng omah,0
"ngapain di gerebek, orng polisinya juga main judi slot",1
mana ada orang main judi terang t😂erangan,1
lah gtu pk yg penting aplikasi situs ditutup kemungkinan besar gk ada org yg berjudi,1
"kominfo bukan nya blokir game slot, malah ngeblokir game online🗿",1
"bagai mna permasalahan , maling, minuman keras, narkoba, judi dll mau selesai kalau ternyata di antara mereka nya sendiri ternyata banyak yg pada terlibat dan bermain di are yg harus nya mereka berant",1
rapi banget ini,0
drone migren,0
lakon opo iki,0
kok bisa di hpus semua judi online 😭😭,1
nti di ksh wd DIAM🤣,1
selamat ultah jogja salam dari bantul,0
"lucu sekali, kini market disalahi.minamrket berjualan bukan bermain judi. tangkep bandar sama bekingnya..",1
mas dron turu wae,0
maxwin🔥🔥,1
Slot menangnya sekali tapi deponya berkali kali😂,1
selamat ulang tahun kota ku tercinta,0
Hem ada apakah negri ini padahal yg main judi yg jajaran atas,1
nangkap terorsis aja bisa masak nangkap bandar judi kagak bisa,1
"BANDAR JUDI SELOT ACAK2 BARU GW SALUT ..
GK BERANIKAN??
WALAU TAU SIAPA DAN DIMANANYA 🤣🤣🤣
CRAZY RICH",1
kapan ya mulai lagi,0
daripada desak desakan wes nonton live nya aja,0
macet mending turu,0
dilem hadir maseee,0
telat kah baru liat atau baru mulai,0
slot lageee🗿,1
memikirkan jam gacor..😂 5 menit sadar selebihnya kembali ke stelan pabrik,1
streamer promosi judi online cuman ML doang padahal yang lebih banyak ada di digame sebelah wkkw,1
slot sok asik,0
🤣🤣🤣🤣🤣🤣 akun juga korban judi online mohon bantuan nya pa🤣😭,1
kecamatan mna ini aku ketinggalan,0
dlu jakarta jga gtuh di bangun pake uang judi🔥,1
sugeng tanggap warsa jogjaa,0
mulai jam 6,0
yang wd negara,1
Itu kantor judinya juga ditindak kek. Media malah gedein si content creator. Pdhl yg paling penting basmi judolnya dulu kalik. 😫 Gimanesi,1
inimahh buat bayarr utangg negara..didaerah aku bandar judi ditangkap 2bulan sekali pas keluar mualiblagi ditangkaplagi .mukaiblagii.udah ada 10 kalimah..besoknya gelar lagii😁😁😁,1
masih aja ada akun gak penting promo,0
kenapa.polisi.benarkan.judi.onlaen.polisi.tidur,1
ngko aku tak melu ngebakki dalan,0
setuju kalau di hapus judi onlaen,1
blokir aja min yang spam judol,0
tolong secepat tutup lh judi online tu.,1
dana tu yg suka buat judi onllen,1
ngapusi jam e di instagram,0
gondomanan sampun,0
kurang lebih 25 jta lah selama main slot dari 2019,1
ngapain judi mending beli crypto 😹,1
judi bola,1
ga ada acara aja uda rame pol apalagi ada acara gini jogja makin meriah,0
sangat pol,0
njir kita yg depo dia yg WD dasar bubuk rengginang 😭😭😭😭,1
"oh partai sosmed juga yg ikut judionline, oh jd pengalihan isu ke streamer. COBA CARI PEMILIK AKUN PARTAI SOSMED. VIRALKAN DIA",1
selamat buat jogyakarta dari depok jawabarathandpinkwavinghandpinkwavinghandpinkwaving,0
eh jeh indonesia raya,0
"transaksi ttp di DANA🤣🤣,tenaga ahli ciber pemerintah gajih PNS
bandar judi gajih timciber 10X/20x lipat gajih PNS🤣🤣",1
teruss skrng enggak ada tombol WD nya,1
"koruptor di kasih naik gajinya.
penjudi yg kalah di kasih bansos.
kurang apa baik nya negara kohona ini.....😂😂😂",1
"duit udah banyak juga serakah sih, uang judi dimakan juga",1
ponakan dari bekasi pulkam ke wonosari  sekarang gas lihat ini ke jogja,0
judi syariah online syah buat negara😂,1
Game Slot sangat meresahkn,1
slot marai rungkad dobong bojoe 😂,1
ga ono le elek kabeh keren keeennn,0
mmg bandar judi di backing sama polisi ada jg tentara,1
i love yogyakarta,0
"aku pria yg setia tidk suka nongkrong,minum apa lgi judi.tapi eh tapi masih jlek aja di mata mertua.apa aku harus judol aja ya",1
